frame,landmark,x,y,z,visibility,relative_x,relative_y,relative_z
0,27,0.46235668659210205,0.4510480463504791,0.40911993384361267,0.9926730990409851,0.011839210987091064,0.09504330158233643,0.4397266674786806
0,28,0.4149678945541382,0.4518600106239319,0.45143717527389526,0.991702139377594,-0.0355495810508728,0.09585526585578918,0.4820439089089632
0,29,0.46080055832862854,0.4555421471595764,0.43320247530937195,0.87641841173172,0.010283082723617554,0.09953740239143372,0.4638092089444399
0,30,0.4252442717552185,0.45737844705581665,0.4743082821369171,0.9309704303741455,-0.02527320384979248,0.10137370228767395,0.504915015771985
0,31,0.4603651165962219,0.4717037081718445,0.3036474883556366,0.9896143078804016,0.009847640991210938,0.11569896340370178,0.33425422199070454
0,32,0.397445410490036,0.4720328450202942,0.36174583435058594,0.9917033314704895,-0.053072065114974976,0.11602810025215149,0.3923525679856539
1,0,0.4366656541824341,0.23586948215961456,-0.3684706389904022,0.999966025352478,-0.017084568738937378,-0.11823199689388275,-0.3420631419867277
1,1,0.4422592520713806,0.2301408052444458,-0.3474941551685333,0.9998911023139954,-0.011490970849990845,-0.12396067380905151,-0.3210866581648588
1,2,0.44623884558677673,0.23035380244255066,-0.3475688397884369,0.9999172687530518,-0.0075113773345947266,-0.12374767661094666,-0.3211613427847624
1,3,0.4502183198928833,0.23063834011554718,-0.3477073609828949,0.9999098181724548,-0.003531903028488159,-0.12346313893795013,-0.3212998639792204
1,4,0.43005549907684326,0.22950351238250732,-0.34447312355041504,0.9998367428779602,-0.023694723844528198,-0.12459796667098999,-0.31806562654674053
1,5,0.4252634346485138,0.2294992208480835,-0.3444792926311493,0.9998406767845154,-0.028486788272857666,-0.12460225820541382,-0.3180717956274748
1,6,0.4210023283958435,0.22968535125255585,-0.34440240263938904,0.9997811317443848,-0.032747894525527954,-0.12441612780094147,-0.31799490563571453
1,7,0.45409342646598816,0.2336639165878296,-0.22218158841133118,0.9999384880065918,0.0003432035446166992,-0.12043756246566772,-0.19577409140765667
1,8,0.41391128301620483,0.2334820032119751,-0.20339328050613403,0.9997305274009705,-0.039838939905166626,-0.12061947584152222,-0.17698578350245953
1,9,0.4423364996910095,0.24311427772045135,-0.3202842175960541,0.9999708533287048,-0.011413723230361938,-0.11098720133304596,-0.29387672059237957
1,10,0.4274454712867737,0.24285836517810822,-0.3163151741027832,0.9999143481254578,-0.02630475163459778,-0.1112431138753891,-0.2899076770991087
1,11,0.47968000173568726,0.2696422338485718,-0.14961746335029602,0.9999920725822449,0.025929778814315796,-0.08445924520492554,-0.12320996634662151
1,12,0.3876587450504303,0.2676001787185669,-0.10362899303436279,0.9994868040084839,-0.06609147787094116,-0.08650130033493042,-0.07722149603068829
1,13,0.5469311475753784,0.28733155131340027,-0.11666272580623627,0.9981116652488708,0.09318092465400696,-0.06676992774009705,-0.09025522880256176
1,14,0.3668828010559082,0.2951281666755676,-0.16460050642490387,0.7379707098007202,-0.08686742186546326,-0.05897331237792969,-0.13819300942122936
1,15,0.6098304986953735,0.30586373805999756,-0.19889284670352936,0.9930819869041443,0.15608027577400208,-0.048237740993499756,-0.17248534969985485
1,16,0.3556883931159973,0.3091432452201843,-0.4056818187236786,0.8302860260009766,-0.09806182980537415,-0.04495823383331299,-0.3792743217200041
1,17,0.6300526261329651,0.3123856782913208,-0.22433435916900635,0.9769765138626099,0.17630240321159363,-0.041715800762176514,-0.19792686216533184
1,18,0.35112830996513367,0.31481486558914185,-0.45070579648017883,0.7829920053482056,-0.10262191295623779,-0.03928661346435547,-0.4242982994765043
1,19,0.6289350986480713,0.3132895529270172,-0.2589815855026245,0.9806050062179565,0.17518487572669983,-0.0408119261264801,-0.23257408849895
1,20,0.35445335507392883,0.3111095428466797,-0.47516703605651855,0.799179196357727,-0.09929686784744263,-0.04299193620681763,-0.44875953905284405
1,21,0.6213955283164978,0.3122652769088745,-0.214993417263031,0.9775224328041077,0.16764530539512634,-0.0418362021446228,-0.1885859202593565
1,22,0.35747960209846497,0.3106754720211029,-0.4236079454421997,0.7928168773651123,-0.0962706208229065,-0.04342600703239441,-0.3972004484385252
1,23,0.45375022292137146,0.3541014790534973,-0.026407497003674507,0.9998538494110107,0.0,0.0,0.0
1,24,0.4010193347930908,0.3534361720085144,0.026408573612570763,0.9997105598449707,-0.05273088812828064,-0.0006653070449829102,0.05281607061624527
1,25,0.4567355811595917,0.4098539352416992,0.09684263914823532,0.9950746297836304,0.002985358238220215,0.055752456188201904,0.12325013615190983
1,26,0.4045395255088806,0.4101816713809967,0.1310591846704483,0.9918988943099976,-0.049210697412490845,0.05608019232749939,0.1574666816741228
1,27,0.46624755859375,0.44619020819664,0.4373471140861511,0.9923635125160217,0.01249733567237854,0.0920887291431427,0.46375461108982563
1,28,0.41497620940208435,0.45183342695236206,0.43257594108581543,0.9918308854103088,-0.03877401351928711,0.09773194789886475,0.45898343808948994
1,29,0.46585455536842346,0.44968724250793457,0.46523624658584595,0.8748575448989868,0.012104332447052002,0.09558576345443726,0.49164374358952045
1,30,0.4253774881362915,0.4572639465332031,0.4555767774581909,0.9315974712371826,-0.028372734785079956,0.10316246747970581,0.4819842744618654
1,31,0.4675195515155792,0.46868324279785156,0.3388325273990631,0.9892817139625549,0.013769328594207764,0.11458176374435425,0.3652400244027376
1,32,0.397649347782135,0.4718226492404938,0.3306223452091217,0.9916796088218689,-0.05610087513923645,0.11772117018699646,0.3570298422127962
2,0,0.4495193362236023,0.2577197551727295,-0.3199315667152405,0.9999682903289795,-0.006466567516326904,-0.1143459677696228,-0.29813559353351593
2,1,0.45435550808906555,0.25187307596206665,-0.2995619773864746,0.9998979568481445,-0.0016303956508636475,-0.12019264698028564,-0.27776600420475006
2,2,0.45827817916870117,0.25205546617507935,-0.299654483795166,0.9999217987060547,0.0022922754287719727,-0.12001025676727295,-0.27785851061344147
2,3,0.4619705080986023,0.2522563934326172,-0.2997745871543884,0.9999144673347473,0.005984604358673096,-0.11980932950973511,-0.2779786139726639
2,4,0.442796915769577,0.25148701667785645,-0.29888716340065,0.9998478293418884,-0.013188987970352173,-0.12057870626449585,-0.2770911902189255
2,5,0.4382176995277405,0.25149720907211304,-0.29887473583221436,0.9998512864112854,-0.01776820421218872,-0.12056851387023926,-0.2770787626504898
2,6,0.433614045381546,0.2515983283519745,-0.29879698157310486,0.9997962117195129,-0.02237185835838318,-0.12046739459037781,-0.2770010083913803
2,7,0.4636598229408264,0.25514665246009827,-0.17302539944648743,0.9999415278434753,0.007673919200897217,-0.11691907048225403,-0.15122942626476288
2,8,0.4249406158924103,0.254476934671402,-0.16800838708877563,0.9997488260269165,-0.03104528784751892,-0.11758878827095032,-0.1462124139070511
2,9,0.45432060956954956,0.26400676369667053,-0.272032767534256,0.9999721646308899,-0.0016652941703796387,-0.10805895924568176,-0.25023679435253143
2,10,0.4409988820552826,0.26388269662857056,-0.271026074886322,0.9999191164970398,-0.014987021684646606,-0.10818302631378174,-0.24923010170459747
2,11,0.48468175530433655,0.287131130695343,-0.0919223502278328,0.9999920129776001,0.02869585156440735,-0.08493459224700928,-0.07012637704610825
2,12,0.40028512477874756,0.2827869951725006,-0.06635937094688416,0.99949711561203,-0.05570077896118164,-0.08927872776985168,-0.04456339776515961
2,13,0.5493879914283752,0.3055708110332489,-0.02119334787130356,0.9981089234352112,0.09340208768844604,-0.0664949119091034,0.00060262531042099
2,14,0.38886088132858276,0.30865758657455444,0.009244862012565136,0.7355217337608337,-0.06712502241134644,-0.06340813636779785,0.031040835194289684
2,15,0.6123107075691223,0.32267946004867554,-0.06987534463405609,0.993450939655304,0.15632480382919312,-0.04938626289367676,-0.04807937145233154
2,16,0.3727755546569824,0.3276068866252899,-0.026731006801128387,0.8338552117347717,-0.08321034908294678,-0.04445883631706238,-0.004935033619403839
2,17,0.6324529647827148,0.33021819591522217,-0.08396207541227341,0.978049099445343,0.17646706104278564,-0.04184752702713013,-0.06216610223054886
2,18,0.3649401366710663,0.33373603224754333,-0.03985448554158211,0.7877058386802673,-0.09104576706886292,-0.03832969069480896,-0.01805851235985756
2,19,0.6302170753479004,0.33151012659072876,-0.12598849833011627,0.9815171360969543,0.1742311716079712,-0.040555596351623535,-0.10419252514839172
2,20,0.3665289878845215,0.3306606411933899,-0.07413040846586227,0.8038911819458008,-0.08945691585540771,-0.0414050817489624,-0.052334435284137726
2,21,0.622589647769928,0.32952040433883667,-0.08868402242660522,0.9785553812980652,0.16660374402999878,-0.042545318603515625,-0.06688804924488068
2,22,0.373086154460907,0.32986822724342346,-0.04211319610476494,0.7975411415100098,-0.08289974927902222,-0.04219749569892883,-0.02031722292304039
2,23,0.4559859037399292,0.3720657229423523,-0.02179597318172455,0.9998443722724915,0.0,0.0,0.0
2,24,0.40782177448272705,0.3692980408668518,0.021884534507989883,0.9997156858444214,-0.04816412925720215,-0.0027676820755004883,0.04368050768971443
2,25,0.462310254573822,0.42334112524986267,0.09112652391195297,0.9952273964881897,0.006324350833892822,0.051275402307510376,0.11292249709367752
2,26,0.406637966632843,0.42293137311935425,0.09677929431200027,0.9922812581062317,-0.04934793710708618,0.05086565017700195,0.11857526749372482
2,27,0.4744494557380676,0.45798760652542114,0.4201149046421051,0.9920231103897095,0.018463551998138428,0.08592188358306885,0.44191087782382965
2,28,0.41678377985954285,0.4668353497982025,0.3466758131980896,0.9922506213188171,-0.03920212388038635,0.09476962685585022,0.36847178637981415
2,29,0.4742315113544464,0.4617255628108978,0.44764792919158936,0.8757243156433105,0.018245607614517212,0.08965983986854553,0.4694439023733139
2,30,0.4266163408756256,0.47211775183677673,0.3642621338367462,0.9344549179077148,-0.02936956286430359,0.10005202889442444,0.38605810701847076
2,31,0.4759473502635956,0.47729820013046265,0.3269781470298767,0.9889130592346191,0.019961446523666382,0.10523247718811035,0.34877412021160126
2,32,0.3995664715766907,0.4866323471069336,0.24301090836524963,0.991959810256958,-0.056419432163238525,0.1145666241645813,0.2648068815469742
3,0,0.45519620180130005,0.2762320041656494,-0.32158857583999634,0.9999710917472839,-0.006174683570861816,-0.116201251745224,-0.3056373633444309
3,1,0.4604891836643219,0.2708252966403961,-0.2987879514694214,0.9999067187309265,-0.0008817017078399658,-0.1216079592704773,-0.282836738973856
3,2,0.46433791518211365,0.27129995822906494,-0.29885023832321167,0.999927818775177,0.0029670298099517822,-0.12113329768180847,-0.28289902582764626
3,3,0.46804115176200867,0.27172791957855225,-0.2989528179168701,0.9999210238456726,0.006670266389846802,-0.12070533633232117,-0.2830016054213047
3,4,0.44980108737945557,0.2701079845428467,-0.2981833219528198,0.9998617768287659,-0.011569797992706299,-0.12232527136802673,-0.2822321094572544
3,5,0.44578611850738525,0.27004700899124146,-0.298183798789978,0.9998647570610046,-0.015584766864776611,-0.12238624691963196,-0.2822325862944126
3,6,0.4415782392024994,0.26993227005004883,-0.29813534021377563,0.9998149275779724,-0.019792646169662476,-0.12250098586082458,-0.2821841277182102
3,7,0.47048214077949524,0.27504000067710876,-0.16515286266803741,0.999945878982544,0.009111255407333374,-0.11739325523376465,-0.149201650172472
3,8,0.4314590096473694,0.27352914214134216,-0.16137990355491638,0.9997711777687073,-0.02991187572479248,-0.11890411376953125,-0.14542869105935097
3,9,0.4600819945335388,0.2826174199581146,-0.2721123695373535,0.999974250793457,-0.0012888908386230469,-0.10981583595275879,-0.2561611570417881
3,10,0.4473768472671509,0.28210729360580444,-0.2712757885456085,0.9999262690544128,-0.013994038105010986,-0.11032596230506897,-0.2553245760500431
3,11,0.4907456338405609,0.3082897961139679,-0.07732433825731277,0.9999904632568359,0.029374748468399048,-0.08414345979690552,-0.06137312576174736
3,12,0.4033944010734558,0.30398595333099365,-0.07163261622190475,0.9995297193527222,-0.057976484298706055,-0.08844730257987976,-0.05568140372633934
3,13,0.5547183752059937,0.32361748814582825,-0.01036012452095747,0.9976323843002319,0.09334748983383179,-0.06881576776504517,0.0055910879746079445
3,14,0.38518211245536804,0.33088555932044983,-0.11465001851320267,0.7463962435722351,-0.07618877291679382,-0.061547696590423584,-0.09869880601763725
3,15,0.6180464029312134,0.34258729219436646,-0.06523940712213516,0.992326557636261,0.1566755175590515,-0.04984596371650696,-0.04928819462656975
3,16,0.37597212195396423,0.34895530343055725,-0.31807348132133484,0.8359764218330383,-0.08539876341819763,-0.04347795248031616,-0.3021222688257694
3,17,0.6360602378845215,0.3504445552825928,-0.08292969316244125,0.9756134152412415,0.17468935251235962,-0.04198870062828064,-0.06697848066687584
3,18,0.373726487159729,0.3574307858943939,-0.3594646453857422,0.7902371287345886,-0.08764439821243286,-0.03500247001647949,-0.3435134328901768
3,19,0.6334788203239441,0.35148271918296814,-0.11880460381507874,0.9794222116470337,0.17210793495178223,-0.04095053672790527,-0.10285339131951332
3,20,0.38037312030792236,0.3546299636363983,-0.3866589069366455,0.8062471151351929,-0.0809977650642395,-0.0378032922744751,-0.3707076944410801
3,21,0.6264092326164246,0.3495293855667114,-0.08170381933450699,0.976493239402771,0.1650383472442627,-0.04290387034416199,-0.06575260683894157
3,22,0.38147130608558655,0.34955930709838867,-0.33518970012664795,0.798879086971283,-0.07989957928657532,-0.04287394881248474,-0.31923848763108253
3,23,0.46137088537216187,0.3924332559108734,-0.015951212495565414,0.9998374581336975,0.0,0.0,0.0
3,24,0.41118258237838745,0.39012452960014343,0.016026316210627556,0.9997221231460571,-0.050188302993774414,-0.0023087263107299805,0.03197752870619297
3,25,0.46833109855651855,0.4426952302455902,0.057537440210580826,0.9953233003616333,0.0069602131843566895,0.0502619743347168,0.07348865270614624
3,26,0.4090612530708313,0.4427338242530823,0.07258110493421555,0.992575466632843,-0.052309632301330566,0.05030056834220886,0.08853231742978096
3,27,0.4817714989185333,0.47382766008377075,0.40560099482536316,0.9916893243789673,0.02040061354637146,0.08139440417289734,0.4215522073209286
3,28,0.41786012053489685,0.4857551157474518,0.339909166097641,0.9925644397735596,-0.043510764837265015,0.09332185983657837,0.3558603785932064
3,29,0.4813549518585205,0.4771443009376526,0.434506893157959,0.8761253356933594,0.019984066486358643,0.08471104502677917,0.4504581056535244
3,30,0.42677736282348633,0.49111518263816833,0.35968679189682007,0.9364622235298157,-0.03459352254867554,0.09868192672729492,0.3756380043923855
3,31,0.48428627848625183,0.493910014629364,0.31942078471183777,0.9885187149047852,0.022915393114089966,0.1014767587184906,0.3353719972074032
3,32,0.40178558230400085,0.5044435262680054,0.23225653171539307,0.9920945763587952,-0.05958530306816101,0.11201027035713196,0.24820774421095848
4,0,0.46112892031669617,0.28877881169319153,-0.29372674226760864,0.9999729990959167,-0.003009885549545288,-0.11485043168067932,-0.28446719609200954
4,1,0.46452832221984863,0.2838138937950134,-0.27145621180534363,0.9999120831489563,0.00038951635360717773,-0.11981534957885742,-0.26219666562974453
4,2,0.4676184058189392,0.2840624451637268,-0.2715386152267456,0.9999313354492188,0.003479599952697754,-0.11956679821014404,-0.2622790690511465
4,3,0.47086000442504883,0.2843407392501831,-0.27164286375045776,0.9999248385429382,0.006721198558807373,-0.11928850412368774,-0.26238331757485867
4,4,0.4545690417289734,0.2834535837173462,-0.27538031339645386,0.9998708963394165,-0.009569764137268066,-0.12017565965652466,-0.26612076722085476
4,5,0.45051464438438416,0.28348612785339355,-0.27537161111831665,0.9998735189437866,-0.0136241614818573,-0.1201431155204773,-0.26611206494271755
4,6,0.4462208151817322,0.28344279527664185,-0.2753063142299652,0.9998273849487305,-0.017917990684509277,-0.120186448097229,-0.2660467680543661
4,7,0.4713067412376404,0.2876237630844116,-0.14542381465435028,0.9999479055404663,0.007167935371398926,-0.11600548028945923,-0.13616426847875118
4,8,0.43574753403663635,0.286804735660553,-0.16150081157684326,0.9997860193252563,-0.028391271829605103,-0.11682450771331787,-0.15224126540124416
4,9,0.4651646614074707,0.29531222581863403,-0.2473340630531311,0.999975323677063,0.001025855541229248,-0.10831701755523682,-0.238074516877532
4,10,0.45355653762817383,0.2950120270252228,-0.2525019943714142,0.9999305009841919,-0.010582268238067627,-0.10861721634864807,-0.2432424481958151
4,11,0.49425849318504333,0.3193064332008362,-0.07182199507951736,0.9999904632568359,0.03011968731880188,-0.08432281017303467,-0.06256244890391827
4,12,0.40615150332450867,0.3165867030620575,-0.07369940727949142,0.9995185732841492,-0.05798730254173279,-0.08704254031181335,-0.06443986110389233
4,13,0.5567367076873779,0.33530646562576294,-0.010244200937449932,0.9976947903633118,0.09259790182113647,-0.06832277774810791,-0.000984654761850834
4,14,0.388762891292572,0.34246736764907837,-0.02999863401055336,0.7509542107582092,-0.07537591457366943,-0.06116187572479248,-0.020739087834954262
4,15,0.6174193620681763,0.3543868660926819,-0.07191868126392365,0.9927991032600403,0.15328055620193481,-0.049242377281188965,-0.06265913508832455
4,16,0.37175482511520386,0.35954612493515015,-0.052306171506643295,0.836504340171814,-0.0923839807510376,-0.0440831184387207,-0.0430466253310442
4,17,0.6354632377624512,0.3627260625362396,-0.08688748627901077,0.9769082069396973,0.17132443189620972,-0.040903180837631226,-0.07762794010341167
4,18,0.3688039481639862,0.3664485812187195,-0.0668138861656189,0.7897089123725891,-0.09533485770225525,-0.03718066215515137,-0.0575543399900198
4,19,0.6331109404563904,0.3641931414604187,-0.12715469300746918,0.9805213809013367,0.16897213459014893,-0.03943610191345215,-0.11789514683187008
4,20,0.3723900318145752,0.364908903837204,-0.096427783370018,0.8058974742889404,-0.09174877405166626,-0.03872033953666687,-0.08716823719441891
4,21,0.6257473826408386,0.36200714111328125,-0.09051576256752014,0.9777382612228394,0.16160857677459717,-0.0416221022605896,-0.08125621639192104
4,22,0.3762988746166229,0.3613525331020355,-0.06582701951265335,0.7986489534378052,-0.08783993124961853,-0.04227671027183533,-0.05656747333705425
4,23,0.46413880586624146,0.40362924337387085,-0.009259546175599098,0.9998248219490051,0.0,0.0,0.0
4,24,0.41469213366508484,0.40134063363075256,0.009351967833936214,0.999715268611908,-0.049446672201156616,-0.002288609743118286,0.018611514009535313
4,25,0.47462666034698486,0.45386141538619995,0.07133961468935013,0.9954766631126404,0.010487854480743408,0.0502321720123291,0.08059916086494923
4,26,0.411355197429657,0.45358961820602417,0.06938160955905914,0.9928945302963257,-0.05278360843658447,0.04996037483215332,0.07864115573465824
4,27,0.488193541765213,0.4864274561405182,0.3859058916568756,0.991646945476532,0.024054735898971558,0.08279821276664734,0.3951654378324747
4,28,0.4212692677974701,0.49924811720848083,0.3156488835811615,0.9929225444793701,-0.04286953806877136,0.09561887383460999,0.3249084297567606
4,29,0.48728612065315247,0.4907492697238922,0.41059523820877075,0.8795282244682312,0.02314731478691101,0.08712002635002136,0.41985478438436985
4,30,0.42868584394454956,0.5052233934402466,0.33293527364730835,0.938260018825531,-0.035452961921691895,0.10159415006637573,0.34219481982290745
4,31,0.49421820044517517,0.5056120753288269,0.29860609769821167,0.9884787201881409,0.030079394578933716,0.10198283195495605,0.30786564387381077
4,32,0.4064134955406189,0.5179427266120911,0.20943599939346313,0.9922581911087036,-0.05772531032562256,0.11431348323822021,0.21869554556906223
5,0,0.48849374055862427,0.29023927450180054,-0.28585219383239746,0.9999744892120361,-0.002986907958984375,-0.1138315200805664,-0.28700797515921295
5,1,0.49053725600242615,0.28498634696006775,-0.2624615728855133,0.9999152421951294,-0.0009433925151824951,-0.1190844476222992,-0.2636173542123288
5,2,0.4927622079849243,0.28525909781455994,-0.2625243365764618,0.9999316930770874,0.0012815594673156738,-0.118811696767807,-0.2636801179032773
5,3,0.49500828981399536,0.2855066955089569,-0.26262879371643066,0.999925434589386,0.0035276412963867188,-0.11856409907341003,-0.26378457504324615
5,4,0.48106706142425537,0.28438907861709595,-0.268398255109787,0.9998793005943298,-0.010413587093353271,-0.119681715965271,-0.2695540364366025
5,5,0.4768543541431427,0.28428322076797485,-0.26840880513191223,0.9998816847801208,-0.014626294374465942,-0.11978757381439209,-0.2695645864587277
5,6,0.4727773070335388,0.28426551818847656,-0.26838192343711853,0.9998393058776855,-0.018703341484069824,-0.11980527639389038,-0.269537704763934
5,7,0.49488937854766846,0.2881738543510437,-0.13488468527793884,0.9999468326568604,0.0034087300300598145,-0.11589694023132324,-0.13604046660475433
5,8,0.4619975984096527,0.2872616946697235,-0.1602681577205658,0.9997990727424622,-0.029483050107955933,-0.11680909991264343,-0.16142393904738128
5,9,0.49173253774642944,0.2964114248752594,-0.23892682790756226,0.9999758005142212,0.0002518892288208008,-0.10765936970710754,-0.24008260923437774
5,10,0.47935813665390015,0.2958680987358093,-0.2467048466205597,0.9999349117279053,-0.012122511863708496,-0.10820269584655762,-0.24786062794737518
5,11,0.5199841260910034,0.3227993845939636,-0.05338490754365921,0.999988317489624,0.028503477573394775,-0.08127140998840332,-0.054540688870474696
5,12,0.427750825881958,0.3187558352947235,-0.09743941575288773,0.9995444416999817,-0.06372982263565063,-0.08531495928764343,-0.09859519707970321
5,13,0.582781195640564,0.3380791246891022,0.023926081135869026,0.9972530603408813,0.09130054712295532,-0.06599166989326477,0.02277029980905354
5,14,0.40787839889526367,0.34812551736831665,-0.15194126963615417,0.7643464803695679,-0.08360224962234497,-0.05594527721405029,-0.15309705096296966
5,15,0.6394820213317871,0.3594376742839813,-0.023028071969747543,0.9920645356178284,0.14800137281417847,-0.04463312029838562,-0.02418385329656303
5,16,0.39557206630706787,0.36902016401290894,-0.3241555392742157,0.8359173536300659,-0.09590858221054077,-0.03505063056945801,-0.3253113206010312
5,17,0.6553570628166199,0.3676440417766571,-0.03886282444000244,0.9750286936759949,0.16387641429901123,-0.03642675280570984,-0.04001860576681793
5,18,0.3918527364730835,0.38102033734321594,-0.36690381169319153,0.7875173091888428,-0.09962791204452515,-0.023050457239151,-0.368059593020007
5,19,0.6522597074508667,0.36895546317100525,-0.07658851891756058,0.9789811372756958,0.16077905893325806,-0.035115331411361694,-0.07774430024437606
5,20,0.39943501353263855,0.37953078746795654,-0.3948480784893036,0.8037852048873901,-0.09204563498497009,-0.0245400071144104,-0.3960038598161191
5,21,0.645697832107544,0.36702126264572144,-0.040299735963344574,0.9762647747993469,0.1542171835899353,-0.03704953193664551,-0.04145551729016006
5,22,0.4042655825614929,0.376687228679657,-0.34129321575164795,0.7955443263053894,-0.08721506595611572,-0.02738356590270996,-0.34244899707846344
5,23,0.49148064851760864,0.40407079458236694,0.001155781326815486,0.999811053276062,0.0,0.0,0.0
5,24,0.4385128319263458,0.4040137827396393,-0.0011366545222699642,0.9997203946113586,-0.05296781659126282,-5.701184272766113e-05,-0.00229243584908545
5,25,0.505800187587738,0.45696085691452026,0.08784861862659454,0.9955350160598755,0.014319539070129395,0.05289006233215332,0.08669283729977906
5,26,0.4404665529727936,0.45876795053482056,0.06706548482179642,0.9932284951210022,-0.051014095544815063,0.05469715595245361,0.06590970349498093
5,27,0.5228610038757324,0.49066361784935,0.39098218083381653,0.9913797378540039,0.03138035535812378,0.08659282326698303,0.38982639950700104
5,28,0.4511561393737793,0.5014625191688538,0.31106388568878174,0.9932073950767517,-0.040324509143829346,0.09739172458648682,0.30990810436196625
5,29,0.5221803188323975,0.4947969913482666,0.4148257076740265,0.8789334297180176,0.03069967031478882,0.09072619676589966,0.413669926347211
5,30,0.46092507243156433,0.5070658326148987,0.3287818729877472,0.9384663105010986,-0.03055557608604431,0.10299503803253174,0.3276260916609317
5,31,0.5298326015472412,0.5101236701011658,0.29996243119239807,0.9881240129470825,0.03835195302963257,0.10605287551879883,0.2988066498655826
5,32,0.43946951627731323,0.5207698941230774,0.20533858239650726,0.9923441410064697,-0.05201113224029541,0.11669909954071045,0.20418280106969178
6,0,0.5286058783531189,0.2831198275089264,-0.32874158024787903,0.9999741911888123,-0.01643139123916626,-0.11033597588539124,-0.3245152863673866
6,1,0.5327629446983337,0.27731019258499146,-0.30976322293281555,0.9999111294746399,-0.012274324893951416,-0.11614561080932617,-0.3055369290523231
6,2,0.5366710424423218,0.2773071825504303,-0.30983883142471313,0.9999290704727173,-0.008366227149963379,-0.11614862084388733,-0.3056125375442207
